entire,8.34304589836e-05,0.000157263249429,7.38327904452e-05
beck,8.38992687534e-05,0.000101271690035,1.73724212812e-05
culture,8.44403719446e-05,0.000271193900718,0.000186753528773
highly,8.45803659095e-05,0.000123668313792,3.90879478827e-05
community,8.46192087157e-05,0.000128050261919,4.3431053203e-05
entitled,8.52226202595e-05,0.000141682989423,5.6460369164e-05
titled,8.52406936148e-05,0.000198161431943,0.000112920738328
theater,8.58260318032e-05,0.000155315716928,6.94896851249e-05
widely,8.58648746094e-05,0.000159697665055,7.38327904452e-05
emerged,8.64113699916e-05,0.000112470001913,2.60586319218e-05
claim,8.68205675044e-05,0.000104192988786,1.73724212812e-05
finally,8.70924671478e-05,0.000134866625671,4.77741585233e-05
least,8.73255239849e-05,0.00016115831443,7.38327904452e-05
around,8.7882004436e-05,0.000496133904545,0.000408251900109
influential,8.79885477857e-05,0.000127076495668,3.90879478827e-05
loss,8.83589024923e-05,0.000114417534414,2.60586319218e-05
far,8.84158186538e-05,0.00017527792506,8.68621064061e-05
venue,8.88069428113e-05,0.000110522469413,2.17155266015e-05
associated,8.8902701779e-05,0.000175764808185,8.68621064061e-05
our,8.94284277104e-05,0.000180633639437,9.12052117264e-05
beyond,8.97030234492e-05,0.00010273233941,1.30293159609e-05
radio,8.9728385778e-05,0.000649988972097,0.000560260586319
initially,9.00137658988e-05,0.000137787924422,4.77741585233e-05
primarily,9.01899065744e-05,0.000103219222535,1.30293159609e-05
game,9.02260532851e-05,0.000216176107574,0.000125950054289
headphone,9.04229634115e-05,0.000129510911294,3.90879478827e-05
black,9.04744873821e-05,0.000407521175764,0.000317046688382
lp,9.11429033739e-05,0.000156289483178,6.51465798046e-05
independent,9.11609767292e-05,0.000212767925698,0.000121606948969
respectively,9.11636728247e-05,0.000104192988786,1.30293159609e-05
official,9.14924886296e-05,0.000195727016317,0.000104234527687
via,9.1883612787e-05,0.00013097156067,3.90879478827e-05
between,9.19270484712e-05,0.000734706635876,0.000642779587405
structure,9.21943552366e-05,0.000166027145682,7.38327904452e-05
image,9.26035527494e-05,0.000157750132554,6.51465798046e-05
street,9.26993117171e-05,0.000222992471326,0.000130293159609
team,9.27020078126e-05,0.000114417534414,2.17155266015e-05
return,9.27769973295e-05,0.000231756367579,0.00013897937025
position,9.27977667803e-05,0.000179659873186,8.68621064061e-05
largely,9.28185362312e-05,0.000127563378794,3.47448425624e-05
method,9.30904358745e-05,0.000158237015679,6.51465798046e-05
root,9.32665765502e-05,0.000123668313792,3.04017372421e-05
night,9.34553983902e-05,0.000362727928249,0.000269272529859
gained,9.35980884505e-05,0.000106627404411,1.30293159609e-05
red,9.36161618059e-05,0.000163105846931,6.94896851249e-05
